CID,Land_Type,Land_S_12m,Land_S_NoP12m,Land_PPLD,Land_PPLD_Prblm,Survey_Round,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,Land_ID,Land_KGinMaund
112294445,2.0,0.0,,1.0,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,2.0,40.0
112294445,3.0,0.0,,1.0,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,3.0,40.0
112294445,4.0,0.0,,1.0,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,4.0,40.0
112294445,5.0,0.0,,1.0,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,5.0,40.0
112304546,1.0,0.0,,1.0,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0,1.0,40.0
112304546,2.0,0.0,,1.0,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0,2.0,40.0
112304546,3.0,0.0,,0.0,3.0,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0,3.0,40.0
112304546,4.0,0.0,,0.0,3.0,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0,4.0,40.0
112304546,5.0,0.0,,1.0,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0,5.0,40.0
112304647,1.0,0.0,,1.0,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,1.0,40.0
112304647,2.0,0.0,,1.0,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,2.0,40.0
112304647,3.0,0.0,,0.0,4.0,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,3.0,40.0
112304647,4.0,0.0,,0.0,4.0,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,4.0,40.0
112304647,5.0,0.0,,0.0,4.0,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,5.0,40.0
112314748,1.0,1.0,3.0,1.0,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0,1.0,40.0
112314748,2.0,0.0,,1.0,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0,2.0,40.0
112314748,3.0,0.0,,1.0,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0,3.0,40.0
112314748,4.0,0.0,,1.0,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0,4.0,40.0
112314748,5.0,0.0,,1.0,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0,5.0,40.0
213324849,1.0,0.0,,1.0,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,1.0,40.0
213324849,2.0,0.0,,1.0,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,2.0,40.0
213324849,3.0,0.0,,1.0,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,3.0,40.0
213324849,4.0,0.0,,1.0,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,4.0,40.0
213324849,5.0,0.0,,1.0,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,5.0,40.0
213324950,1.0,0.0,,1.0,,1.0,2.0,2133249502.0,2.0,13.0,32.0,49.0,50.0,1.0,40.0
213324950,2.0,0.0,,1.0,,1.0,2.0,2133249502.0,2.0,13.0,32.0,49.0,50.0,2.0,40.0
213324950,3.0,0.0,,1.0,,1.0,2.0,2133249502.0,2.0,13.0,32.0,49.0,50.0,3.0,40.0
213324950,4.0,0.0,,1.0,,1.0,2.0,2133249502.0,2.0,13.0,32.0,49.0,50.0,4.0,40.0
213324950,5.0,0.0,,1.0,,1.0,2.0,2133249502.0,2.0,13.0,32.0,49.0,50.0,5.0,40.0
213324952,1.0,0.0,,1.0,,1.0,3.0,2133249523.0,2.0,13.0,32.0,49.0,52.0,1.0,40.0
213324952,2.0,0.0,,1.0,,1.0,3.0,2133249523.0,2.0,13.0,32.0,49.0,52.0,2.0,40.0
213324952,3.0,0.0,,1.0,,1.0,3.0,2133249523.0,2.0,13.0,32.0,49.0,52.0,3.0,40.0
213324952,4.0,0.0,,1.0,,1.0,3.0,2133249523.0,2.0,13.0,32.0,49.0,52.0,4.0,40.0
213324952,5.0,0.0,,1.0,,1.0,3.0,2133249523.0,2.0,13.0,32.0,49.0,52.0,5.0,40.0
213335051,1.0,1.0,2.0,1.0,,1.0,4.0,2133351514.0,2.0,13.0,33.0,50.0,51.0,1.0,40.0
213335051,2.0,1.0,1.0,1.0,,1.0,4.0,2133351514.0,2.0,13.0,33.0,50.0,51.0,2.0,40.0
213335051,3.0,0.0,,1.0,,1.0,4.0,2133351514.0,2.0,13.0,33.0,50.0,51.0,3.0,40.0
213335051,4.0,0.0,,1.0,,1.0,4.0,2133351514.0,2.0,13.0,33.0,50.0,51.0,4.0,40.0
213335051,5.0,0.0,,1.0,,1.0,4.0,2133351514.0,2.0,13.0,33.0,50.0,51.0,5.0,40.0
214345253,1.0,1.0,5.0,1.0,,1.0,1.0,2143452531.0,2.0,14.0,34.0,52.0,53.0,1.0,40.0
214345253,2.0,0.0,,1.0,,1.0,1.0,2143452531.0,2.0,14.0,34.0,52.0,53.0,2.0,40.0
214345253,3.0,0.0,,1.0,,1.0,1.0,2143452531.0,2.0,14.0,34.0,52.0,53.0,3.0,40.0
214345253,4.0,0.0,,1.0,,1.0,1.0,2143452531.0,2.0,14.0,34.0,52.0,53.0,4.0,40.0
214345253,5.0,0.0,,0.0,3.0,1.0,1.0,2143452531.0,2.0,14.0,34.0,52.0,53.0,5.0,40.0
214355354,1.0,0.0,,1.0,,1.0,2.0,2143553542.0,2.0,14.0,35.0,53.0,54.0,1.0,40.0
214355354,2.0,0.0,,1.0,,1.0,2.0,2143553542.0,2.0,14.0,35.0,53.0,54.0,2.0,40.0
214355354,3.0,0.0,,0.0,2.0,1.0,2.0,2143553542.0,2.0,14.0,35.0,53.0,54.0,3.0,40.0
214355354,4.0,0.0,,0.0,1.0,1.0,2.0,2143553542.0,2.0,14.0,35.0,53.0,54.0,4.0,40.0
214355354,5.0,0.0,,0.0,3.0,1.0,2.0,2143553542.0,2.0,14.0,35.0,53.0,54.0,5.0,40.0
214365455,1.0,0.0,,0.0,1.0,1.0,3.0,2143654553.0,2.0,14.0,36.0,54.0,55.0,1.0,40.0
214365455,2.0,0.0,,0.0,1.0,1.0,3.0,2143654553.0,2.0,14.0,36.0,54.0,55.0,2.0,40.0
214365455,3.0,0.0,,0.0,1.0,1.0,3.0,2143654553.0,2.0,14.0,36.0,54.0,55.0,3.0,40.0
214365455,4.0,0.0,,0.0,1.0,1.0,3.0,2143654553.0,2.0,14.0,36.0,54.0,55.0,4.0,40.0
214365455,5.0,0.0,,0.0,1.0,1.0,3.0,2143654553.0,2.0,14.0,36.0,54.0,55.0,5.0,40.0
214375556,1.0,1.0,3.0,1.0,,1.0,4.0,2143755564.0,2.0,14.0,37.0,55.0,56.0,1.0,40.0
214375556,2.0,0.0,,1.0,,1.0,4.0,2143755564.0,2.0,14.0,37.0,55.0,56.0,2.0,40.0
214375556,3.0,0.0,,1.0,,1.0,4.0,2143755564.0,2.0,14.0,37.0,55.0,56.0,3.0,40.0
214375556,4.0,0.0,,1.0,,1.0,4.0,2143755564.0,2.0,14.0,37.0,55.0,56.0,4.0,40.0
214375556,5.0,0.0,,1.0,,1.0,4.0,2143755564.0,2.0,14.0,37.0,55.0,56.0,5.0,40.0
215385657,1.0,0.0,,1.0,,1.0,1.0,2153856571.0,2.0,15.0,38.0,56.0,57.0,1.0,40.0
215385657,2.0,0.0,,1.0,,1.0,1.0,2153856571.0,2.0,15.0,38.0,56.0,57.0,2.0,40.0
215385657,3.0,0.0,,1.0,,1.0,1.0,2153856571.0,2.0,15.0,38.0,56.0,57.0,3.0,40.0
215385657,4.0,0.0,,1.0,,1.0,1.0,2153856571.0,2.0,15.0,38.0,56.0,57.0,4.0,40.0
215385657,5.0,0.0,,1.0,,1.0,1.0,2153856571.0,2.0,15.0,38.0,56.0,57.0,5.0,40.0
215395758,1.0,1.0,3.0,1.0,,1.0,2.0,2153957582.0,2.0,15.0,39.0,57.0,58.0,1.0,40.0
215395758,2.0,0.0,,1.0,,1.0,2.0,2153957582.0,2.0,15.0,39.0,57.0,58.0,2.0,40.0
215395758,3.0,0.0,,1.0,,1.0,2.0,2153957582.0,2.0,15.0,39.0,57.0,58.0,3.0,40.0
215395758,4.0,0.0,,1.0,,1.0,2.0,2153957582.0,2.0,15.0,39.0,57.0,58.0,4.0,40.0
215395758,5.0,0.0,,1.0,,1.0,2.0,2153957582.0,2.0,15.0,39.0,57.0,58.0,5.0,40.0
215395859,1.0,0.0,,1.0,,1.0,3.0,2153958593.0,2.0,15.0,39.0,58.0,59.0,1.0,40.0
215395859,2.0,0.0,,1.0,,1.0,3.0,2153958593.0,2.0,15.0,39.0,58.0,59.0,2.0,40.0
215395859,3.0,0.0,,1.0,,1.0,3.0,2153958593.0,2.0,15.0,39.0,58.0,59.0,3.0,40.0
215395859,4.0,0.0,,1.0,,1.0,3.0,2153958593.0,2.0,15.0,39.0,58.0,59.0,4.0,40.0
215395859,5.0,0.0,,1.0,,1.0,3.0,2153958593.0,2.0,15.0,39.0,58.0,59.0,5.0,40.0
215405960,1.0,0.0,,1.0,,1.0,4.0,2154059604.0,2.0,15.0,40.0,59.0,60.0,1.0,40.0
215405960,2.0,0.0,,1.0,,1.0,4.0,2154059604.0,2.0,15.0,40.0,59.0,60.0,2.0,40.0
215405960,3.0,0.0,,1.0,,1.0,4.0,2154059604.0,2.0,15.0,40.0,59.0,60.0,3.0,40.0
215405960,4.0,0.0,,1.0,,1.0,4.0,2154059604.0,2.0,15.0,40.0,59.0,60.0,4.0,40.0
215405960,5.0,0.0,,1.0,,1.0,4.0,2154059604.0,2.0,15.0,40.0,59.0,60.0,5.0,40.0
216416061,1.0,1.0,6.0,1.0,,1.0,1.0,2164160611.0,2.0,16.0,41.0,60.0,61.0,1.0,40.0
216416061,2.0,0.0,,1.0,,1.0,1.0,2164160611.0,2.0,16.0,41.0,60.0,61.0,2.0,40.0
216416061,3.0,0.0,,1.0,,1.0,1.0,2164160611.0,2.0,16.0,41.0,60.0,61.0,3.0,40.0
216416061,4.0,0.0,,1.0,,1.0,1.0,2164160611.0,2.0,16.0,41.0,60.0,61.0,4.0,40.0
216416061,5.0,0.0,,1.0,,1.0,1.0,2164160611.0,2.0,16.0,41.0,60.0,61.0,5.0,40.0
216416162,1.0,0.0,,0.0,6.0,1.0,2.0,2164161622.0,2.0,16.0,41.0,61.0,62.0,1.0,40.0
216416162,2.0,0.0,,0.0,6.0,1.0,2.0,2164161622.0,2.0,16.0,41.0,61.0,62.0,2.0,40.0
216416162,3.0,0.0,,0.0,6.0,1.0,2.0,2164161622.0,2.0,16.0,41.0,61.0,62.0,3.0,40.0
216416162,4.0,0.0,,0.0,6.0,1.0,2.0,2164161622.0,2.0,16.0,41.0,61.0,62.0,4.0,40.0
216416162,5.0,0.0,,0.0,6.0,1.0,2.0,2164161622.0,2.0,16.0,41.0,61.0,62.0,5.0,40.0
216426263,,,,,,1.0,3.0,2164262633.0,2.0,16.0,42.0,62.0,63.0,1.0,40.0
216436364,1.0,1.0,5.0,1.0,,1.0,4.0,2164363644.0,2.0,16.0,43.0,63.0,64.0,2.0,40.0
216436364,2.0,0.0,,1.0,,1.0,4.0,2164363644.0,2.0,16.0,43.0,63.0,64.0,3.0,40.0
216436364,3.0,0.0,,1.0,,1.0,4.0,2164363644.0,2.0,16.0,43.0,63.0,64.0,4.0,40.0
216436364,4.0,0.0,,1.0,,1.0,4.0,2164363644.0,2.0,16.0,43.0,63.0,64.0,5.0,40.0
216436364,5.0,0.0,,0.0,1.0,1.0,4.0,2164363644.0,2.0,16.0,43.0,63.0,64.0,1.0,40.0
217446465,1.0,0.0,,1.0,,1.0,1.0,2174464651.0,2.0,17.0,44.0,64.0,65.0,2.0,40.0
217446465,2.0,0.0,,1.0,,1.0,1.0,2174464651.0,2.0,17.0,44.0,64.0,65.0,3.0,40.0
217446465,3.0,0.0,,1.0,,1.0,1.0,2174464651.0,2.0,17.0,44.0,64.0,65.0,4.0,40.0
217446465,4.0,0.0,,1.0,,1.0,1.0,2174464651.0,2.0,17.0,44.0,64.0,65.0,5.0,40.0
217446465,5.0,0.0,,1.0,,1.0,1.0,2174464651.0,2.0,17.0,44.0,64.0,65.0,1.0,40.0
217446566,1.0,1.0,1.0,1.0,,1.0,2.0,2174465662.0,2.0,17.0,44.0,65.0,66.0,2.0,40.0
217446566,2.0,0.0,,1.0,,1.0,2.0,2174465662.0,2.0,17.0,44.0,65.0,66.0,3.0,40.0
217446566,3.0,0.0,,1.0,,1.0,2.0,2174465662.0,2.0,17.0,44.0,65.0,66.0,4.0,40.0
217446566,4.0,0.0,,1.0,,1.0,2.0,2174465662.0,2.0,17.0,44.0,65.0,66.0,5.0,40.0
217446566,5.0,0.0,,1.0,,1.0,2.0,2174465662.0,2.0,17.0,44.0,65.0,66.0,1.0,40.0
217446667,1.0,0.0,,1.0,,1.0,3.0,2174466673.0,2.0,17.0,44.0,66.0,67.0,2.0,40.0
217446667,2.0,0.0,,1.0,,1.0,3.0,2174466673.0,2.0,17.0,44.0,66.0,67.0,3.0,40.0
217446667,3.0,0.0,,1.0,,1.0,3.0,2174466673.0,2.0,17.0,44.0,66.0,67.0,4.0,40.0
217446667,4.0,0.0,,1.0,,1.0,3.0,2174466673.0,2.0,17.0,44.0,66.0,67.0,5.0,40.0
217446667,5.0,0.0,,1.0,,1.0,3.0,2174466673.0,2.0,17.0,44.0,66.0,67.0,1.0,40.0
217456768,1.0,0.0,,0.0,3.0,1.0,4.0,2174567684.0,2.0,17.0,45.0,67.0,68.0,2.0,40.0
217456768,2.0,0.0,,0.0,3.0,1.0,4.0,2174567684.0,2.0,17.0,45.0,67.0,68.0,3.0,40.0
217456768,3.0,0.0,,0.0,3.0,1.0,4.0,2174567684.0,2.0,17.0,45.0,67.0,68.0,4.0,40.0
217456768,4.0,0.0,,0.0,3.0,1.0,4.0,2174567684.0,2.0,17.0,45.0,67.0,68.0,5.0,40.0
217456768,5.0,0.0,,0.0,3.0,1.0,4.0,2174567684.0,2.0,17.0,45.0,67.0,68.0,1.0,40.0
318466869,1.0,0.0,,1.0,,1.0,1.0,3184668691.0,3.0,18.0,46.0,68.0,69.0,2.0,40.0
318466869,2.0,0.0,,1.0,,1.0,1.0,3184668691.0,3.0,18.0,46.0,68.0,69.0,3.0,40.0
318466869,3.0,0.0,,1.0,,1.0,1.0,3184668691.0,3.0,18.0,46.0,68.0,69.0,4.0,40.0
318466869,4.0,0.0,,1.0,,1.0,1.0,3184668691.0,3.0,18.0,46.0,68.0,69.0,5.0,40.0
318466869,5.0,0.0,,1.0,,1.0,1.0,3184668691.0,3.0,18.0,46.0,68.0,69.0,1.0,50.0
318466970,1.0,0.0,,1.0,,1.0,2.0,3184669702.0,3.0,18.0,46.0,69.0,70.0,2.0,50.0
318466970,2.0,0.0,,1.0,,1.0,2.0,3184669702.0,3.0,18.0,46.0,69.0,70.0,3.0,50.0
318466970,3.0,0.0,,1.0,,1.0,2.0,3184669702.0,3.0,18.0,46.0,69.0,70.0,4.0,50.0
318466970,4.0,0.0,,1.0,,1.0,2.0,3184669702.0,3.0,18.0,46.0,69.0,70.0,5.0,50.0
318466970,5.0,0.0,,1.0,,1.0,2.0,3184669702.0,3.0,18.0,46.0,69.0,70.0,1.0,50.0
318467071,1.0,0.0,,1.0,,1.0,3.0,3184670713.0,3.0,18.0,46.0,70.0,71.0,2.0,50.0
318467071,2.0,0.0,,1.0,,1.0,3.0,3184670713.0,3.0,18.0,46.0,70.0,71.0,3.0,50.0
318467071,3.0,1.0,1.0,1.0,,1.0,3.0,3184670713.0,3.0,18.0,46.0,70.0,71.0,4.0,50.0
318467071,4.0,0.0,,0.0,4.0,1.0,3.0,3184670713.0,3.0,18.0,46.0,70.0,71.0,5.0,50.0
318467071,5.0,0.0,,1.0,,1.0,3.0,3184670713.0,3.0,18.0,46.0,70.0,71.0,1.0,50.0
318467172,1.0,1.0,3.0,0.0,3.0,1.0,4.0,3184671724.0,3.0,18.0,46.0,71.0,72.0,2.0,50.0
318467172,2.0,0.0,,0.0,3.0,1.0,4.0,3184671724.0,3.0,18.0,46.0,71.0,72.0,3.0,50.0
318467172,3.0,0.0,,0.0,3.0,1.0,4.0,3184671724.0,3.0,18.0,46.0,71.0,72.0,4.0,50.0
318467172,4.0,0.0,,0.0,3.0,1.0,4.0,3184671724.0,3.0,18.0,46.0,71.0,72.0,5.0,50.0
318467172,5.0,0.0,,0.0,3.0,1.0,4.0,3184671724.0,3.0,18.0,46.0,71.0,72.0,1.0,50.0
319477273,1.0,0.0,,1.0,,1.0,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,2.0,50.0
319477273,2.0,0.0,,1.0,,1.0,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,3.0,50.0
319477273,3.0,0.0,,1.0,,1.0,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,4.0,50.0
319477273,4.0,0.0,,1.0,,1.0,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,5.0,50.0
319477273,5.0,0.0,,1.0,,1.0,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,1.0,40.0
319477274,1.0,0.0,,1.0,,1.0,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,2.0,40.0
319477274,2.0,0.0,,1.0,,1.0,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,3.0,40.0
319477274,3.0,0.0,,1.0,,1.0,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,4.0,40.0
319477274,4.0,0.0,,1.0,,1.0,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,5.0,40.0
319477274,5.0,0.0,,1.0,,1.0,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,1.0,40.0
319477375,1.0,1.0,6.0,1.0,,1.0,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,2.0,40.0
319477375,2.0,1.0,3.0,1.0,,1.0,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,3.0,40.0
319477375,3.0,1.0,6.0,1.0,,1.0,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,4.0,40.0
319477375,4.0,0.0,,1.0,,1.0,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,5.0,40.0
319477375,5.0,0.0,,1.0,,1.0,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,1.0,40.0
319487476,1.0,0.0,,1.0,,1.0,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,2.0,40.0
319487476,2.0,0.0,,1.0,,1.0,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,3.0,40.0
319487476,3.0,1.0,10.0,1.0,,1.0,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,4.0,40.0
319487476,4.0,0.0,,1.0,,1.0,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,5.0,40.0
319487476,5.0,0.0,,1.0,,1.0,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,1.0,40.0
101010101,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,40.0
101010101,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,40.0
101010101,Residential land (without cons,0.0,,,,,,,,,,,,4.0,40.0
101010101,Residential land (with constru,0.0,,,,,,,,,,,,5.0,40.0
101010101,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
101010202,Agricultural land (cultivable),1.0,10.0,,,,,,,,,,,2.0,
101010202,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
101010202,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
101010202,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
101010202,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
101010203,Agricultural land (cultivable),1.0,2.0,,,,,,,,,,,2.0,
101010203,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
101010203,Residential land (without cons,1.0,2.0,,,,,,,,,,,4.0,
101010203,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
101010203,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
101020304,Agricultural land (cultivable),1.0,1.0,,,,,,,,,,,2.0,
101020304,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
101020304,Residential land (without cons,1.0,4.0,,,,,,,,,,,4.0,
101020304,Residential land (with constru,1.0,1.0,,,,,,,,,,,5.0,
101020304,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
102030405,Agricultural land (cultivable),1.0,6.0,,,,,,,,,,,2.0,
102030405,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
102030405,Residential land (without cons,1.0,1.0,,,,,,,,,,,4.0,
102030405,Residential land (with constru,1.0,1.0,,,,,,,,,,,5.0,
102030405,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
102030506,Agricultural land (cultivable),1.0,2.0,,,,,,,,,,,2.0,
102030506,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
102030506,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
102030506,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
102030506,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
102030607,Agricultural land (cultivable),1.0,4.0,,,,,,,,,,,2.0,
102030607,Agricultural land (non-cultiva,1.0,2.0,,,,,,,,,,,3.0,
102030607,Residential land (without cons,1.0,1.0,,,,,,,,,,,4.0,
102030607,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
102030607,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
102040708,Agricultural land (cultivable),1.0,10.0,,,,,,,,,,,2.0,
102040708,Agricultural land (non-cultiva,1.0,8.0,,,,,,,,,,,3.0,
102040708,Residential land (without cons,1.0,2.0,,,,,,,,,,,4.0,
102040708,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
102040708,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
103050809,Agricultural land (cultivable),1.0,3.0,,,,,,,,,,,2.0,
103050809,Agricultural land (non-cultiva,1.0,4.0,,,,,,,,,,,3.0,
103050809,Residential land (without cons,1.0,1.0,,,,,,,,,,,4.0,
103050809,Residential land (with constru,1.0,5.0,,,,,,,,,,,5.0,
103050809,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
103060910,Agricultural land (cultivable),1.0,1.0,,,,,,,,,,,2.0,
103060910,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
103060910,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
103060910,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
103060910,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
103061011,Agricultural land (cultivable),1.0,4.0,,,,,,,,,,,2.0,
103061011,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
103061011,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
103061011,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
103061011,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
103071112,Agricultural land (cultivable),1.0,2.0,,,,,,,,,,,2.0,
103071112,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
103071112,Residential land (without cons,1.0,10.0,,,,,,,,,,,4.0,
103071112,Residential land (with constru,1.0,15.0,,,,,,,,,,,5.0,
103071112,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
104081213,Agricultural land (cultivable),1.0,5.0,,,,,,,,,,,2.0,
104081213,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
104081213,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
104081213,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
104081213,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
104081314,Agricultural land (cultivable),1.0,10.0,,,,,,,,,,,2.0,
104081314,Agricultural land (non-cultiva,1.0,4.0,,,,,,,,,,,3.0,
104081314,Residential land (without cons,1.0,3.0,,,,,,,,,,,4.0,
104081314,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
104081314,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
104081415,Agricultural land (cultivable),1.0,8.0,,,,,,,,,,,2.0,
104081415,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
104081415,Residential land (without cons,1.0,3.0,,,,,,,,,,,4.0,
104081415,Residential land (with constru,1.0,2.0,,,,,,,,,,,5.0,
104081415,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
104091516,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
104091516,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
104091516,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
104091516,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
104091516,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
105101617,Agricultural land (cultivable),1.0,3.0,,,,,,,,,,,2.0,
105101617,Agricultural land (non-cultiva,1.0,1.0,,,,,,,,,,,3.0,
105101617,Residential land (without cons,1.0,1.0,,,,,,,,,,,4.0,
105101617,Residential land (with constru,1.0,1.0,,,,,,,,,,,5.0,
105101617,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
105101718,Agricultural land (cultivable),1.0,5.0,,,,,,,,,,,2.0,
105101718,Agricultural land (non-cultiva,1.0,1.0,,,,,,,,,,,3.0,
105101718,Residential land (without cons,1.0,1.0,,,,,,,,,,,4.0,
105101718,Residential land (with constru,1.0,1.0,,,,,,,,,,,5.0,
105101718,Land for animal sheds (e.g. da,1.0,4.0,,,,,,,,,,,1.0,
105111819,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
105111819,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
105111819,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
105111819,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
105111819,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
105121920,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
105121920,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
105121920,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
105121920,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
105121920,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
106132021,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
106132021,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
106132021,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
106132021,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
106132021,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
106132122,Agricultural land (cultivable),1.0,2.0,,,,,,,,,,,2.0,
106132122,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
106132122,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
106132122,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
106132122,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
106142223,Agricultural land (cultivable),1.0,3.0,,,,,,,,,,,2.0,
106142223,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
106142223,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
106142223,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
106142223,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
106142324,Agricultural land (cultivable),1.0,2.0,,,,,,,,,,,2.0,
